28.1121, 36.3293, 29.4486, 36.2299, 36.3084, 27.1836, 33.3193, 30.7454, 27.2486, 35.6898, 28.3023, 34.4149, 36.1121, 32.1317, 38.5204, 31.5615, 30.0991, 35.5261, 34.4978, 33.9079, 41.7105, 40.1728, 40.6953, 36.2342, 32.534, 40.753, 43.6766, 40.6874, 32.3973, 37.5158, 44.2263, 34.2962, 33.8502, 41.4931, 37.198, 38.8984, 42.4324, 45.5173, 45.8172, 45.8344, 39.4513, 41.1374, 42.3521, 38.8468, 41.1352, 47.2166, 38.3026, 49.9033, 46.9802, 49.8109, 43.6625, 42.2603, 49.1265, 47.7338, 46.039, 46.8042, 52.0079, 43.246, 46.1068, 
33.8521, 29.3957, 31.5708, 31.1028, 25.3776, 31.4809, 36.1373, 32.8189, 37.5624, 31.6066, 35.3645, 34.9452, 38.5599, 36.8803, 38.5829, 31.8456, 32.358, 31.984, 35.6291, 35.851, 30.4303, 35.6409, 33.5137, 34.9342, 35.8212, 35.5492, 36.5261, 35.8597, 35.5282, 42.8287, 40.8326, 39.7685, 39.1554, 43.7347, 36.4371, 43.822, 39.3814, 41.5543, 39.4323, 36.2012, 40.5088, 38.638, 39.1037, 41.9803, 42.6664, 43.1847, 39.2537, 42.7773, 43.7083, 46.995, 42.2052, 44.2995, 42.6413, 46.78, 46.5499, 42.4782, 46.4594, 43.2089, 51.5067, 
24.3698, 27.8755, 30.794, 36.7516, 30.1614, 34.2076, 30.7986, 37.802, 33.6575, 37.9637, 34.2014, 31.489, 33.0737, 29.0628, 39.3386, 40.3215, 34.6842, 38.0191, 41.299, 41.7387, 31.535, 38.8591, 35.8947, 35.9258, 42.1618, 33.023, 34.1796, 33.8405, 39.7122, 40.8846, 41.2693, 44.0432, 41.0983, 46.3791, 43.4581, 46.6678, 42.1843, 42.5297, 41.6119, 45.1653, 44.5637, 42.871, 42.4655, 39.7585, 40.43, 50.1219, 45.8121, 49.3347, 44.6657, 51.6751, 47.5062, 49.7913, 52.6863, 45.2849, 48.1314, 51.8167, 49.2607, 44.194, 51.1619, 
28.4257, 26.9938, 26.9668, 30.847, 35.515, 34.0646, 33.1163, 27.1808, 37.2714, 36.2559, 29.6748, 36.6051, 35.1412, 39.0806, 36.7262, 39.4162, 32.78, 35.5054, 33.4954, 37.0514, 34.0591, 31.4759, 39.7085, 32.1267, 32.2649, 37.7158, 33.4, 41.8694, 43.5012, 37.201, 37.9621, 37.0262, 38.7755, 39.9923, 43.3845, 41.2662, 44.3841, 42.2948, 46.3428, 42.4979, 36.4419, 37.5313, 42.5587, 47.3838, 43.5715, 40.6887, 39.4836, 38.767, 47.4946, 45.1023, 43.0655, 46.9664, 47.4131, 41.3982, 50.551, 46.5232, 46.3846, 41.8187, 51.2098, 
33.7317, 28.6552, 25.6557, 31.9649, 28.9012, 31.4115, 33.6236, 32.7951, 37.216, 36.4011, 35.1056, 37.7723, 38.7843, 32.8908, 38.8768, 36.7014, 33.8543, 32.9285, 36.6025, 37.3403, 32.8377, 42.6065, 36.4027, 38.4143, 36.4863, 38.8038, 43.8872, 39.8808, 36.6834, 40.5205, 36.1627, 38.1798, 38.2165, 45.0537, 40.4969, 44.4415, 47.7718, 38.4642, 38.2428, 49.3243, 42.5451, 43.1051, 46.3689, 44.6547, 45.2055, 50.6693, 49.0697, 49.6051, 40.852, 44.1984, 47.5691, 47.0216, 43.1834, 53.764, 44.9842, 54.3964, 45.5357, 52.1732, 53.873, 
29.6489, 33.096, 35.7914, 36.134, 35.4777, 31.3674, 28.5086, 26.3133, 29.4857, 28.9099, 31.5858, 33.4674, 31.8387, 31.5545, 39.1221, 34.5039, 35.65, 29.7436, 32.0648, 31.2191, 39.18, 35.8005, 30.3469, 39.7763, 36.7882, 40.3763, 38.5427, 38.6562, 38.2074, 40.3655, 41.8373, 42.4142, 35.2894, 43.908, 34.6427, 41.4042, 45.9559, 36.3065, 46.134, 34.9716, 46.2074, 41.103, 36.7349, 42.6702, 40.2554, 43.5537, 38.9576, 44.2462, 43.5323, 43.1027, 43.5932, 45.8035, 48.1441, 50.2292, 40.7608, 42.3952, 46.3509, 41.5778, 41.707, 
27.0362, 31.8087, 33.7103, 31.5795, 31.8397, 28.5, 29.6826, 34.84, 27.4564, 35.8762, 37.0827, 39.2002, 29.8161, 29.3745, 29.8381, 31.0861, 36.1436, 33.4946, 36.3367, 34.8118, 36.1365, 41.6405, 38.465, 43.9474, 32.8479, 39.2058, 42.2322, 39.5784, 43.5699, 38.5293, 40.5917, 43.1789, 44.991, 40.3601, 40.3059, 37.5226, 37.49, 47.0467, 41.9242, 40.2884, 48.4371, 42.1013, 48.4543, 43.4423, 44.8052, 49.3108, 51.9711, 42.8951, 44.2521, 41.6542, 49.6671, 52.0086, 46.0154, 53.8575, 50.6243, 46.6934, 46.7181, 52.2497, 52.6182, 
26.2911, 24.6488, 31.1276, 32.9299, 34.4722, 29.5774, 35.3982, 29.3368, 38.764, 36.5588, 29.6411, 33.2196, 34.6822, 31.39, 37.1512, 38.6461, 34.6698, 34.9155, 31.4544, 34.9168, 34.3557, 31.2761, 32.7284, 37.6711, 41.0701, 34.2816, 42.5605, 39.453, 43.1579, 42.5923, 35.5034, 42.5547, 45.3092, 37.5123, 39.4013, 42.1568, 36.4175, 38.8077, 41.6367, 38.3518, 39.2452, 47.4581, 42.0507, 41.3258, 48.2452, 47.1835, 49.8631, 52.0311, 40.9193, 50.0902, 44.5092, 42.785, 49.555, 45.4105, 46.6866, 52.493, 45.5301, 53.2799, 54.7975, 
25.9048, 32.5737, 32.12, 28.5292, 26.0055, 26.1566, 34.0539, 27.642, 37.1081, 32.7321, 38.3824, 31.2005, 37.9664, 31.0614, 32.8455, 33.17, 36.7454, 32.4716, 38.4409, 40.271, 38.7913, 34.6562, 38.9426, 32.2304, 41.0263, 39.992, 41.7743, 33.366, 41.3157, 40.9748, 32.9557, 44.683, 45.1334, 37.83, 40.0901, 36.9142, 45.8312, 39.036, 42.0486, 42.4791, 45.0785, 37.6194, 47.6069, 41.3996, 41.6385, 46.32, 45.6012, 40.1456, 43.0164, 40.0902, 40.5583, 50.4796, 40.1837, 45.4554, 44.8229, 42.3763, 48.0405, 44.7052, 48.6185, 
29.6857, 25.7525, 28.7642, 35.7117, 26.979, 34.0573, 35.4286, 36.5014, 32.1856, 33.9575, 38.2269, 37.2348, 32.2903, 29.2495, 29.2298, 33.2686, 36.2711, 37.9417, 42.1983, 39.001, 32.9255, 39.7805, 40.7637, 39.7826, 34.3626, 39.8093, 36.1034, 37.4817, 43.0897, 36.2459, 46.4239, 41.1753, 39.3342, 35.9559, 46.0344, 40.9368, 43.1277, 38.1726, 45.772, 44.8258, 46.9587, 45.5035, 43.4366, 48.5899, 41.9944, 46.9461, 46.1673, 42.2389, 41.9692, 43.9809, 47.8115, 43.3448, 50.9783, 52.4374, 54.9188, 44.6265, 47.7439, 54.9316, 56.4484, 
