34.7577, 27.2329, 29.6962, 25.8851, 26.5402, 31.134, 25.0374, 20.5822, 27.2156, 21.9477, 20.7447, 28.9633, 19.5801, 21.0691, 25.2373, 18.5355, 20.5305, 21.009, 21.6225, 19.681, 17.8698, 20.0569, 15.6248, 19.4585, 19.6619, 20.1131, 13.5119, 17.3118, 14.9623, 13.6421, 20.6236, 18.942, 11.7507, 15.7699, 12.7612, 15.3504, 11.0575, 11.0493, 7.15418, 12.1079, 10.9136, 15.3121, 4.75046, 11.4514, 7.40863, 1.79781, 2.75766, 12.27, 2.26104, 0.280929, 5.60738, 2.77789, 8.24829, -1.94763, 4.64022, -1.09838, 1.73428, -0.389051, -0.918282, 
24.672, 35.2611, 30.4858, 34.4466, 27.4694, 33.1785, 32.2803, 31.6116, 33.2145, 30.1445, 25.6637, 26.5104, 23.3439, 22.746, 23.7026, 25.6132, 27.9502, 30.9147, 27.0545, 32.0994, 28.0529, 25.6017, 25.8566, 23.6492, 23.7292, 20.7066, 26.2645, 24.7386, 23.2973, 28.814, 28.3223, 24.1253, 27.6359, 19.4898, 20.2114, 23.6849, 17.5369, 24.9125, 23.8523, 17.4289, 18.1659, 26.2076, 16.2504, 18.3894, 19.9031, 17.9491, 26.2839, 16.4354, 22.1713, 16.5657, 14.734, 20.814, 15.6153, 25.0509, 17.7499, 22.3346, 12.8159, 20.5454, 17.1453, 
25.5915, 29.951, 34.1883, 25.658, 26.8874, 23.5727, 34.0696, 32.1339, 24.2264, 32.835, 28.7364, 22.7642, 27.0752, 31.6947, 23.0682, 28.1773, 30.347, 21.6923, 23.5198, 25.8688, 20.7379, 26.4841, 25.9445, 26.3557, 26.6097, 27.9231, 22.3435, 18.341, 25.2887, 17.0434, 23.8978, 21.4495, 21.0116, 26.4526, 19.4423, 19.7804, 23.1524, 16.6602, 23.1757, 24.8439, 21.3702, 24.3354, 22.4654, 17.0598, 12.2025, 11.8315, 15.6387, 14.3779, 17.3185, 18.4986, 10.7862, 17.2087, 15.5848, 17.0231, 19.0416, 18.0558, 17.958, 15.1527, 9.62487, 
27.6792, 33.5059, 23.5936, 29.5401, 31.2456, 31.7891, 29.9296, 27.1186, 32.8661, 28.0952, 20.9018, 28.2636, 25.396, 27.6674, 23.3225, 23.4474, 23.2294, 23.878, 25.6356, 27.3443, 24.2763, 23.5404, 23.8112, 20.8636, 16.9069, 21.5761, 14.6181, 14.948, 18.6867, 24.682, 22.3914, 13.9003, 19.4409, 13.0709, 10.7505, 10.9764, 20.0395, 12.1304, 18.0864, 10.6113, 15.3643, 18.6756, 19.3187, 17.4772, 16.5993, 13.8059, 9.15697, 10.8103, 9.42373, 11.6022, 13.9429, 12.6735, 15.4575, 14.6864, 9.88177, 3.85724, 9.13941, 6.37396, 8.2564, 
30.6959, 32.6666, 34.2234, 33.1828, 34.8351, 33.391, 33.1745, 32.8038, 24.1163, 25.1895, 22.7392, 25.0529, 32.6791, 31.1964, 32.1598, 29.3805, 23.5885, 31.7861, 24.2653, 30.2981, 21.1997, 26.2385, 30.8587, 29.9837, 21.0293, 27.8689, 18.415, 19.4992, 23.458, 24.5885, 25.9576, 23.9212, 26.1886, 27.1013, 27.9835, 21.7127, 20.9579, 20.1101, 16.1708, 26.0014, 21.9504, 22.9711, 17.4637, 19.7913, 14.9894, 14.9998, 24.8499, 20.7409, 23.4144, 16.1014, 15.6811, 15.6725, 23.2877, 17.7656, 21.8166, 16.3705, 12.1389, 18.9965, 17.3203, 
32.7024, 35.2191, 30.1425, 24.2753, 28.1559, 26.2811, 26.8872, 29.7385, 28.5879, 32.1145, 28.9522, 31.6537, 23.86, 24.5025, 26.1398, 26.2832, 25.8974, 31.7192, 24.259, 31.1534, 27.6731, 28.4345, 27.9522, 23.7635, 20.1253, 24.8483, 27.4951, 24.8084, 20.7537, 24.5176, 18.5226, 22.4553, 25.5328, 19.7155, 17.4518, 17.8218, 18.3754, 18.6841, 17.3308, 20.561, 21.9886, 20.9224, 15.342, 21.9966, 23.5325, 19.1055, 20.5897, 15.386, 23.6402, 15.9688, 16.9737, 18.5537, 18.1522, 14.4306, 18.4038, 12.0342, 16.7271, 17.4144, 10.6611, 
34.7265, 28.3248, 30.3314, 33.8817, 30.8269, 23.0724, 25.805, 22.7909, 23.5405, 30.8883, 20.3569, 23.334, 28.8277, 21.3817, 22.6005, 22.6943, 28.0091, 23.4292, 21.3795, 26.4769, 21.6918, 25.0618, 16.859, 27.0924, 23.837, 16.8339, 18.2734, 24.0576, 20.4101, 21.1149, 23.7398, 13.8646, 19.3345, 15.926, 15.6037, 17.4703, 11.6338, 16.9222, 10.8077, 14.9357, 18.612, 9.54987, 19.246, 11.6953, 8.85937, 19.0428, 9.75958, 9.71633, 16.3627, 10.2879, 13.4978, 11.7727, 14.8751, 13.5205, 7.04646, 12.578, 12.1987, 11.4526, 5.87131, 
30.3433, 33.0853, 28.1304, 31.2943, 28.7193, 30.3064, 26.441, 29.9858, 25.7568, 26.601, 27.6986, 27.2333, 29.376, 31.3729, 30.5352, 24.8205, 23.1368, 24.9236, 30.3621, 29.0235, 28.7367, 19.1353, 19.3182, 22.1839, 24.3262, 21.2555, 24.2222, 24.8388, 24.3507, 18.481, 21.9615, 20.1521, 18.9719, 22.8251, 22.9884, 23.7988, 18.6096, 17.205, 17.9684, 22.9199, 21.9871, 22.7311, 18.0795, 19.1683, 20.8626, 19.8332, 16.3725, 19.7898, 16.2527, 15.4088, 16.4616, 19.2366, 14.9375, 12.6949, 16.1155, 19.8126, 17.1546, 19.612, 19.8272, 
35.8083, 31.0808, 24.7077, 33.2497, 27.5799, 32.1966, 33.5506, 25.853, 30.3115, 29.2194, 30.36, 25.5892, 31.2374, 30.4145, 26.2812, 29.5807, 25.5277, 24.4731, 30.356, 19.1684, 25.7127, 25.9389, 29.0673, 22.7842, 24.9736, 18.3744, 19.9579, 16.5939, 25.9822, 25.7796, 21.4923, 16.749, 24.3571, 19.3314, 23.4348, 25.1986, 22.3185, 22.3168, 16.4964, 14.4429, 21.7804, 24.062, 17.4021, 22.3031, 12.2972, 17.6043, 11.5379, 12.6297, 11.3922, 12.5637, 18.1073, 18.2509, 16.2639, 13.0736, 19.4776, 17.5233, 8.62927, 16.7864, 7.77301, 
29.8674, 27.6615, 30.6146, 27.4425, 26.8339, 29.238, 28.4998, 25.822, 32.0613, 23.053, 23.0456, 28.7289, 19.4951, 24.5965, 29.4584, 28.1297, 26.8267, 18.4048, 23.9112, 23.3849, 25.6631, 18.1453, 17.4871, 23.5297, 24.4851, 17.9577, 23.1677, 21.4711, 15.2007, 15.9212, 23.0304, 15.6819, 17.8628, 19.7792, 12.7465, 16.5934, 14.8605, 11.23, 13.9492, 17.0092, 17.1193, 7.53735, 11.2326, 8.13393, 5.48363, 16.2809, 5.17979, 8.50708, 13.8853, 9.96112, 5.81293, 6.93985, 13.2383, 5.07533, 1.43684, 3.34116, 7.06579, 11.3905, 4.02874, 
