31.3987, 24.9653, 28.7758, 28.0515, 29.2066, 27.7721, 37.1089, 28.8364, 30.3375, 32.244, 37.5035, 26.5441, 36.0212, 28.4489, 36.3764, 29.9429, 38.1711, 28.0999, 30.2058, 32.966, 38.7074, 32.1641, 38.023, 39.0665, 32.1428, 36.4759, 31.9306, 30.5072, 33.0331, 35.117, 30.748, 37.887, 31.35, 35.4752, 38.285, 38.033, 41.6004, 32.7202, 43.2126, 40.1186, 44.5204, 41.8285, 38.7962, 40.0053, 35.3026, 38.6383, 38.795, 46.2453, 37.346, 40.4335, 35.7605, 38.2306, 42.7972, 45.1616, 46.5, 47.8927, 39.6977, 47.7654, 46.5461, 
31.8423, 33.3021, 32.3712, 30.4253, 31.1032, 27.9209, 28.0685, 31.6294, 30.8263, 31.6236, 31.6596, 28.9334, 28.4097, 30.999, 32.7143, 31.1408, 34.8166, 31.4493, 38.534, 36.0718, 39.5278, 37.4857, 38.5054, 36.7237, 41.7028, 38.9689, 34.8491, 32.8099, 41.126, 33.7559, 36.3514, 33.0182, 32.937, 38.9925, 38.0194, 39.337, 44.1277, 37.2854, 39.6778, 34.8823, 39.1971, 38.6173, 42.2168, 38.776, 45.8156, 35.7799, 38.4099, 44.949, 39.094, 46.217, 45.3056, 40.7793, 43.6028, 42.1233, 38.6905, 42.7685, 39.8767, 45.9186, 41.1792, 
30.2515, 28.6556, 36.289, 26.3907, 35.7298, 35.9366, 36.1815, 27.9742, 28.5137, 33.1142, 29.3176, 32.0442, 32.9692, 28.5075, 29.2677, 32.7244, 28.3996, 36.7392, 32.2871, 35.1907, 35.4984, 37.4741, 40.326, 36.2792, 37.6541, 32.5134, 41.6646, 35.9484, 38.3093, 43.6869, 36.7905, 33.3523, 44.1691, 44.3983, 34.6876, 39.4783, 34.8033, 40.2907, 34.9513, 36.0383, 45.3628, 39.1979, 41.2338, 44.9372, 37.8962, 41.6066, 37.2036, 45.4698, 36.9451, 44.4959, 42.7153, 47.9713, 48.4778, 45.3876, 49.0176, 49.043, 45.3036, 39.4619, 46.9561, 
28.1599, 24.2887, 25.8051, 34.9801, 25.1347, 26.7568, 27.3727, 36.4123, 36.1388, 27.7068, 32.488, 29.0913, 35.0191, 37.6617, 38.9191, 33.9834, 30.377, 38.9289, 33.2863, 31.8917, 35.2023, 36.0958, 33.6072, 35.8679, 31.6366, 36.8904, 39.9256, 42.284, 35.0377, 35.9753, 36.2941, 32.4061, 42.6208, 32.1441, 36.9628, 33.879, 43.0449, 43.1852, 43.2838, 40.9377, 40.6858, 40.5853, 36.5493, 43.4101, 42.3284, 45.0991, 41.7388, 35.5322, 44.2607, 40.6304, 38.4283, 38.0402, 39.6954, 43.7154, 42.6318, 40.6647, 48.4025, 46.2154, 39.5707, 
32.4244, 27.8671, 26.9347, 34.6701, 36.8598, 33.8218, 29.6387, 25.8155, 34.3915, 36.803, 26.9604, 31.2711, 32.4836, 34.3538, 32.6433, 32.7952, 34.9383, 29.456, 36.6924, 33.4479, 35.1411, 40.266, 31.8118, 39.9387, 40.4465, 40.4979, 31.3181, 34.464, 31.8126, 33.8859, 33.7691, 34.188, 33.546, 38.9841, 39.9811, 41.696, 40.8359, 43.3476, 41.5864, 32.6978, 40.0943, 40.2708, 38.6587, 37.0113, 38.2539, 38.667, 41.6678, 37.9471, 35.2142, 38.9392, 43.0888, 46.9445, 36.074, 45.9129, 46.2889, 42.4874, 37.351, 39.49, 40.7561, 
35.6912, 33.701, 32.233, 35.7342, 32.7592, 36.0698, 35.5339, 26.6311, 27.1744, 31.7971, 30.7375, 28.4921, 32.0661, 36.3311, 29.6023, 30.2763, 37.9305, 31.584, 39.6758, 35.179, 35.8934, 36.029, 36.002, 32.6884, 30.8433, 36.7226, 34.1996, 39.5759, 40.2991, 36.3201, 35.1436, 32.7044, 32.7596, 40.9869, 38.6747, 35.7537, 42.0597, 37.7087, 40.976, 38.3483, 38.4583, 39.5917, 44.5658, 33.7602, 33.6406, 43.104, 43.6899, 34.16, 36.4578, 36.0082, 38.1217, 36.7297, 35.7692, 44.3307, 38.1539, 40.2806, 36.3232, 44.2678, 41.5968, 
29.4393, 34.0155, 25.0317, 33.528, 24.9871, 27.837, 36.5466, 36.6776, 33.3098, 26.5404, 27.5141, 36.8271, 34.3582, 28.5865, 37.1974, 34.8548, 36.4987, 30.0073, 32.1477, 32.5218, 35.3956, 34.9593, 32.4768, 34.2004, 34.3909, 38.1912, 33.5906, 36.4974, 41.0361, 30.9456, 38.125, 36.237, 32.6198, 39.6909, 37.5136, 33.1047, 33.969, 44.6429, 41.3404, 33.3518, 35.645, 40.1639, 42.033, 42.8966, 40.2011, 35.8719, 37.1145, 44.1907, 36.8345, 43.9474, 44.713, 41.4491, 47.6899, 44.0029, 42.0026, 48.2771, 46.1509, 43.1998, 39.0435, 
27.2778, 29.8113, 27.1318, 24.7666, 35.9647, 33.2965, 33.4248, 28.5974, 30.3351, 31.2874, 31.9445, 35.6362, 29.1589, 28.2079, 37.7905, 29.7823, 35.2679, 37.6611, 34.1102, 31.846, 33.3598, 30.3534, 39.5751, 30.9881, 34.7353, 42.0485, 32.7066, 32.754, 36.9823, 31.2923, 37.26, 33.0529, 37.3615, 33.2891, 41.144, 34.2753, 40.1053, 43.2437, 41.0522, 45.2657, 39.9565, 43.1856, 41.712, 36.9456, 42.4863, 38.78, 37.2036, 35.9647, 43.3561, 38.8181, 43.9101, 39.3856, 39.0952, 48.455, 44.0903, 41.0704, 39.6853, 44.9884, 42.0044, 
24.9629, 25.8042, 35.4317, 30.5089, 30.8281, 31.3033, 28.9987, 26.2957, 37.861, 30.8825, 32.9114, 33.2148, 29.7634, 31.9595, 35.0306, 39.2985, 37.1798, 36.5934, 29.9821, 40.2048, 32.248, 40.454, 35.7918, 32.9316, 33.1925, 39.4272, 39.4743, 42.1764, 38.7841, 41.2251, 35.9001, 35.3182, 32.2017, 37.2572, 41.4936, 33.2426, 35.1166, 40.4223, 42.524, 44.3638, 42.4143, 35.7788, 36.2996, 44.8221, 46.9924, 46.0238, 40.8002, 41.3438, 45.2243, 38.4021, 38.5252, 42.6518, 39.9947, 43.4411, 42.9535, 48.1042, 40.1929, 43.6691, 48.8327, 
25.691, 33.3709, 27.1828, 35.2622, 25.9799, 29.8029, 35.3159, 32.2472, 31.83, 37.2008, 30.2565, 26.6136, 37.1233, 31.2693, 38.362, 36.7616, 37.1962, 36.8399, 30.8332, 30.0534, 35.8157, 30.2305, 37.6387, 33.7949, 38.6424, 38.5806, 31.5159, 33.4933, 35.0568, 33.4229, 32.161, 40.8284, 36.419, 40.0272, 32.3955, 33.8878, 40.2681, 35.7221, 39.9814, 43.7978, 36.6652, 34.6545, 41.4373, 42.1716, 34.4867, 40.495, 37.1326, 35.8737, 43.3707, 35.9215, 38.2407, 35.5493, 37.2615, 39.342, 42.4691, 39.6936, 39.8102, 36.7064, 47.602, 
